country,tert_b_grad_rate,tert_a_grad_rate,year,education_spending,ancillary_spending,rd_spending,total_spending,partner_country,tert_percent_gdp,tert_a_percent_gdp,tert_b_percent_gdp,all_ed_percent_gdp,population,gdp_usd,gdp_usd_capita
Portugal,1.7857057823534198e-5,0.394161315948683,2011,5218.50627756341,NA,4421.33036943543,9639.83664699884,0,0.0136986249365088,NA,NA,0.055040467187607696,10557559.5,282620910000,26769.42769
Slovak Republic,0.00941877940861102,0.459544334634716,2011,5035.53716423259,1400.65710865134,1741.15448335224,8177.34875623617,0,0.00997652673117005,0.00997652673117005,NA,0.043735507732171,5398384,141145624000,26147.239673
Slovenia,0.269167550471089,0.369996731242292,2011,8248.07906146122,31.2419407984826,2134.15179713688,10413.4727993966,0,0.013184786345545102,NA,NA,0.059200819419993805,2052496,59391555000,28931.423641
Spain,0.181691648470095,0.315587574619043,2011,8939.415937433158,496.1043543570832,3737.3484815497973,13172.868773340037,0,0.013193742491592,0.0110582676352613,0.00213547485633077,0.054869825589896906,46736257,1489594952000,31872.363088
Sweden,0.0667728252470914,0.41002200060541705,2011,9922.2761205847,NA,10895.9956499614,20818.2717705461,0,0.0173743005042604,NA,NA,0.0632540382348387,9449216,421515998000,44608.643898
Switzerland,0.150322828821864,0.322877882824136,2011,10017.4042529124,NA,12864.2915933146,22881.695846227,0,0.01275,0.012350000000000002,NA,0.0559883376535661,7912396,458820075000,57987.486864
Turkey,0.17103800368855201,0.226016844985715,2011,NA,NA,NA,8193.12381664481,0,0.01319,NA,NA,0.0422310215626879,74223642,1454111872000,19590.858369
United Kingdom,0.12886651868392898,0.5501723938805609,2011,8975.26178989055,1595.12680068498,3652.52791394927,14222.9165045248,0,0.0122652549373179,NA,NA,0.06387497076217849,63285145,2364569348000,37363.819988
United States,0.121607458898355,0.38763118230794097,2011,19895.7554341279,3197.82623915997,2927.71189600438,26021.2935692923,0,0.026993229555701,NA,NA,0.06907691289419471,311583481,15599731000000,49997.535335
Argentina,NA,NA,2011,NA,NA,NA,NA,1,0.0156273168623806,0.0110127069688519,0.00461460989352873,0.07208857461621859,41261490,797263882000,19322.22713
Brazil,NA,NA,2011,10140.4023127798,NA,761.547492495152,10901.9498052749,1,0.0092,NA,NA,0.05854,196603732,2970630763000,15109.737403
China,NA,NA,2011,NA,NA,NA,NA,1,NA,NA,NA,NA,1376497633,13844365747000,10275.255685
India,NA,NA,2011,NA,NA,NA,NA,1,NA,NA,NA,NA,1250287939,5618380736000,4605.230111
Indonesia,NA,NA,2011,NA,NA,NA,1173.21028291038,1,NA,NA,NA,NA,245115988,2229511719000,9213.212405
Russian Federation,NA,NA,2011,NA,NA,526.122803039393,7424.2413385333,1,0.013943142775434101,0.012408336990021999,0.00153480578541206,0.045924594125846,142960911,3259319170000,22798.673917
Saudi Arabia,0.07837569103116675,0.1826520671941462,2011,NA,NA,NA,NA,1,NA,NA,NA,NA,28267591,1586748761000,56127.024677
South Africa,NA,NA,2011,NA,NA,NA,NA,1,NA,NA,NA,NA,52018393,633011149000,12272.385595
Australia,0.20876314771632798,0.5281449234766901,2012,9956.231235836489,498.8449191597077,6403.433959709041,16858.510114705237,0,0.0159761181213772,0.014400111180950779,0.001576006940426472,0.055899196814609885,22733465,997622794000,43883.378891
Austria,0.12013999216146001,0.39005291982742596,2012,11532.669699993628,83.78642689366374,3932.0625708847933,15548.518697772088,0,0.0173913024855173,0.014656895401129591,0.002734407084387669,0.048711545609849534,8426311,391635176000,46477.655075
Belgium,NA,NA,2012,9799.479671006588,356.3820294798045,5346.953806504805,15502.815506991197,0,0.0153629340627584,0.013693385212945235,2.761579717211117e-4,0.05860716084917129,11067748,469720336000,42290.477674
Canada,0.183313736081884,0.33989807047353304,2012,14652.180031301998,1136.0778278655305,6217.7940673450385,22006.051926512566,0,0.0247365126931204,0.015869396899991176,0.008867115793129232,0.060303121993707,34714222,1468094965000,42290.879082
Chile,0.247861470869496,0.231366884203209,2012,7599.611947842447,NA,359.9446400252218,7959.556587867669,0,0.0252572975908956,0.02157102226586032,0.0036862753250353282,0.061192436222221716,17443491,374241572000,21446.537619
Czech Republic,0.0501945307037237,0.398018247257331,2012,6733.925204861397,73.54308772159682,3511.5084328834187,10318.976725466411,0,0.0161877086642658,0.014377636648440379,5.4200310389566266e-5,0.043798658575499874,10509286,307490199000,29258.904853
Denmark,0.113296444481386,0.493252435873491,2012,NA,NA,NA,NA,0,NA,NA,NA,NA,5587085,250524599000,44808.549212
Estonia,NA,NA,2012,4283.6034415329505,406.06557811241373,3516.721333989898,8206.390353635263,0,0.016357933901541798,0.016184602352364838,NA,0.04872007947055914,1322696,34384891000,25946.944889
Finland,1.0286644702231e-4,0.470554553449717,2012,10727.85742989265,0,7135.50644002091,17863.363869913555,0,0.0184775603972232,0.018477560397223213,0,0.05788688041709274,5413967,221285636000,40872.854802
France,NA,NA,2012,9502.34708253596,858.6089602646921,4920.301149937823,15281.257192738474,0,0.014401171846418499,0.01140269117227204,0.002998480674146449,0.05265021216522347,65402998,2474005287000,37684.198067
Germany,0.147418151266085,0.308642639224763,2012,9179.06184389304,846.313444694292,7131.615970268432,17156.991258855764,0,0.0130023222042821,0.012229171955962908,1.0713061127502556e-6,0.04440356052300624,80425826,3487234448000,43359.541048
Greece,NA,NA,2012,NA,NA,NA,NA,0,NA,NA,NA,NA,11045010,275143683000,24911.062614
Hungary,0.0788243146428313,0.226411236540199,2012,5650.852460758879,1753.80030054017,1471.3349378172531,8875.987699116302,0,0.0149454939681481,0.012025805670734,4.719602099369837e-4,0.04100369602176632,9920364,230898726000,23275.231857
Iceland,0.0198783910196445,0.603700172445795,2012,NA,NA,NA,9377.028741164044,0,0.0175421763481814,0.011479357941933346,1.7769137205840408e-4,0.06405004237228722,320723,13471498000,42006.543346
Israel,NA,0.40499013089361297,2012,6417.537208045272,1292.4451320425994,4627.550439025706,12337.532779113575,0,0.0208064031491426,0.01303336889294004,0.0027355353401320075,0.06472923947479335,7910525,251920659000,31859.55362
Italy,0.00410675034308116,0.261259653371445,2012,6022.046338833836,347.22786251133476,3701.407500854028,10070.681702199197,0,0.00935520962677655,0.009355209626776549,NA,0.03885605676260071,60191243,2172383108000,36091.373957
Japan,0.24606341463414602,0.451314712824548,2012,NA,NA,NA,16871.73485429127,0,0.020113667317568404,0.013253714867261393,0.0022110443802732696,0.04954587219080839,127592657,4799612880000,37628.675989
Mexico,0.0172803508336539,0.216943272227,2012,6647.170711812224,NA,1468.192701041181,8115.363412853403,0,0.0155372164419711,NA,NA,0.054312010703034125,116935670,2012767781000,17220.06914
Netherlands,0.00553790966185253,0.454012272887531,2012,12505.114381288655,0,6771.0290507814525,19276.14343207011,0,0.0169747552408905,0.016936800679753915,3.795456113653874e-5,0.05481875441551003,16754963,792041828000,47271.968226
New Zealand,0.29666792056540603,0.57493310689407,2012,NA,NA,2899.5508362780224,13740.338139745554,0,0.0188988013556382,0.01622866779661657,0.002670133559021594,0.06889168097767612,4408100,145417047000,32916.91304
Norway,0.0028305561222582,0.41904131075198203,2012,11823.958123468827,186.12227820840553,8006.345964560671,20016.426366237905,0,0.0186678109867801,0.015792924529329375,NA,0.06473177819068178,5018574,327987716000,65349.216157
Poland,0.00683057354501293,0.529425899236113,2012,7433.066501719253,258.96741708212323,2106.828690929471,9798.862609730848,0,0.0132886827423812,0.013207345774323207,8.13369680579493e-5,0.04778269763815099,38533789,903836561000,23455.560312
Portugal,6.014538342080479e-6,0.41171626809714096,2012,4560.660832734057,356.66156527059644,4278.281762633262,9195.604160637915,0,0.0143952835793115,0.013330000808637284,NA,0.059125878975296385,10514843.5,277991759000,26438.140472
Slovak Republic,0.010128049840113,0.44398761551231203,2012,4412.318771997645,1778.2460780026902,2831.842358601854,9022.40720860219,0,0.0112811589151448,0.010366775641669466,NA,0.03805135443428148,5407579,145400903000,26894.994483
Slovenia,0.201447930221521,0.445328251852771,2012,8691.91386349895,195.8489089448978,2114.0030307045845,11001.765803148432,0,0.0122137599757818,0.011195578480778871,9.838726654900095e-4,0.04925990590805131,2056261.9999999998,59745667000,29048.325999
Spain,0.20120737964597202,0.289960046148046,2012,8435.489964664766,548.009808967834,3372.247170163874,12355.746943796474,0,0.012402874261485,0.010517377492280777,0.0018854967692042328,0.04292521214832281,46766403,1483646902000,31724.631513
Sweden,0.06843731866426621,0.388296315461608,2012,10588.726147593527,0,11945.693570497298,22534.419718090823,0,0.0168642351009553,0.016504066842162397,3.601682587928789e-4,0.05393963410713547,9519379,432488303000,45432.306926
Switzerland,0.14178060522696,0.305968662956713,2012,11632.346685897694,NA,13632.133026395017,25264.479712292712,0,0.014119585739303199,0.01328047220250269,0,0.048675767724925156,7996861,479280805000,59933.617056
Turkey,0.188340652430227,0.272103488123086,2012,7778.596650936484,NA,2221.127981575491,7778.596650936484,0,0.014173814337852699,NA,NA,0.043850643091262985,75175836,1550688484000,20627.440729
United Kingdom,NA,NA,2012,16692.33255744975,1900.4091978546387,5745.623360760542,24338.36511606493,0,0.0179619211481434,NA,NA,0.06282457810878835,63705030,2453352310000,38511.142147
United States,0.13228813963789,0.38750370509799903,2012,20423.324940761253,3282.320046490983,2856.2506619414708,26561.89564919371,0,NA,NA,NA,0.06422602123345043,313877662,16253970000000,51729.310147
Argentina,NA,NA,2012,NA,NA,NA,NA,1,NA,NA,NA,NA,41733271,819697902000,19641.352863
Brazil,NA,NA,2012,9594.869015538547,NA,859.6879721791283,10454.556987717677,1,0.00931819993789944,NA,NA,0.05586283749574394,198314934,2998534425000,15120.063649
China,NA,NA,2012,NA,NA,NA,NA,1,NA,NA,NA,NA,1384206408,15124539502000,11169.935527
India,NA,NA,2012,NA,NA,NA,NA,1,NA,NA,NA,NA,1265780243,6153155414000,4982.312076
Indonesia,NA,NA,2012,NA,NA,NA,2088.507544709026,1,0.0120353454554885,NA,NA,0.03714217706064624,248451714,2413435226000,9833.689555
Russian Federation,NA,NA,2012,NA,NA,721.4121675512912,8362.601943060885,1,0.016977274922875,0.012248664413628606,0.001649080217440872,0.03981502317255883,143201721,3480301720000,24303.491049
Saudi Arabia,NA,NA,2012,NA,NA,NA,NA,1,NA,NA,NA,NA,29154906,1672470749000,57693.997316
South Africa,NA,NA,2012,NA,NA,NA,10885.279066262123,1,0.01254926823363,NA,NA,0.059635857189278045,52827909,637033795000,12186.131656
Australia,NA,0.6126296126048301,2013,10587.929245504,560.8763941899,7188.0770036884,18336.882643382,0,0.016735307444632,0.01527772062972,0.0014575868149122,0.056087646868755996,23128129,1104642029000,47761.901259
Austria,NA,0.24801015345714,2013,12244.832927749,153.04146827723,4297.162477097,16695.036873124,0,0.017490833651545,0.014683212961054,0.0028076206904915,0.049634815604135005,8477230,406370245000,47936.677963
Belgium,NA,0.41900245471867004,2013,9877.1925377453,361.78722480594,5671.6780977971,15910.657860348,0,0.014048743644056,0.013759562247259001,2.8918139679720003e-4,0.057643763144457,11125033,487343796000,43672.712292
Canada,NA,0.33043423785320003,2013,13790.059896381,1123.9200192889,6543.9171375014,21457.897053172,0,0.025097977954892003,0.016335798394565,0.0087621795603267,0.06068911218188101,35082954,1554122745000,44298.514462
Chile,NA,0.31353375660814,2013,NA,NA,365.55056912422,7642.0336067197,0,0.023492539389199,0.019880521136638,0.0036120182525608002,0.054944718160562005,17611902,394291936000,22352.530726
Czech Republic,NA,0.41159189758484,2013,6644.4220238742,76.779198015189,3710.8318377235,10432.033059613,0,0.013373557125438999,0.013321250528668999,5.23065967704e-5,0.040433740739318005,10510719,324029978000,30828.526409
Denmark,NA,0.51751133113304,2013,NA,NA,9143.509480014,16460.495288458,0,0.017292158077141,NA,NA,0.063718180612707,5608784,262368120000,46742.939663
Estonia,NA,NA,2013,7456.004014077,1.4742380394149,4149.7393890283,11607.217641145,0,0.020289089842939,0.020289089842939,NA,0.051717210496007,1317997,36198154000,27418.689637
Finland,NA,0.46332022518898003,2013,10882.700161244,0,6985.7261998499,17868.426361093,0,0.018090232060825998,0.018090232060825998,NA,0.057345995158966996,5438975,225679983000,41492.918416
France,NA,NA,2013,10216.633791907,859.70529367658,5117.8133997695,16194.152485353,0,0.014690784360509,0.011551168993156,0.0031396153673522997,0.052512301771974995,65735961,2608523504000,39528.473644
Germany,NA,0.27491915160039,2013,9085.0852638056,794.85746443156,7014.6064070145,16894.549135252,0,0.012211129172528,0.012210065651102999,1.0635214251e-6,0.04327251253909101,80645605,3628559337000,44993.667838
Greece,NA,NA,2013,NA,NA,NA,NA,0,NA,NA,NA,NA,10965209,284949076000,25986.57671
Hungary,NA,0.22080145504076998,2013,7107.6906396402,1265.4224521578,1606.6704224886,9979.7835142865,0,0.012836412229634999,0.011866474608843,9.699376207917e-4,0.037984268201575,9893083,242941598000,24556.715269
Iceland,NA,NA,2013,NA,NA,NA,11255.515521437,0,0.013046498236470002,0.01284197880749,2.0451942898040001e-4,0.058853501545553,323763,14378252000,44404.731588
Israel,NA,0.41546487821474004,2013,10841.290716281,50.122271606011,4293.2858272524,15184.69881514,0,0.016568987556817003,0.012763443255725999,0.0038055443010913,0.059299434716606994,8059456.000000001,276637287000,34339.179297
Italy,NA,0.2786501102247,2013,6766.2445764491,404.349033709,4001.0646122701,11171.658222428,0,0.0097033166254633,0.0096907634747988,1.2553150664499999e-5,0.04002758359865,60311616,2187376606999.9998,36267.925352
Japan,NA,0.452723996724,2013,NA,NA,NA,17882.623689857,0,0.015738395056414,0.013369997789068,0.0023683972673466,0.044757133800449996,127413888,5021591104000,39436.682585
Mexico,NA,0.22386061095030002,2013,NA,NA,1639.6156690452,7567.6321714139,0,0.012597530477547001,NA,NA,0.051905300642755996,118453929,2064490947000,17461.798268
Netherlands,NA,0.40927945043144,2013,11856.230422254,0,7090.8215863594,18947.052008614,0,0.01715373496372,0.017099094979899,5.46399838225e-5,0.05521917032104,16804430,827475788000,49242.786711
New Zealand,NA,0.5397203965338899,2013,NA,NA,2935.7067413072,14585.38080484,0,0.017711913041935,0.015224036786259,0.0024878762556763,0.064545928948837,4442100,160992629000,36084.865782
Norway,NA,0.37124547110149997,2013,11683.21688294,173.09653022227,8522.2079387277,20378.52135189,0,0.016061676839062,0.016061676839062,NA,0.062795575163066,5080171,340137933000,66956.285962
Poland,NA,NA,2013,7159.1269432581,207.6457529532,1562.1891984427,8928.9618946541,0,0.01367028601742,0.013599332331615,7.095338459889999e-5,0.047507615751316,38502396,934552984000,24272.842559
Portugal,NA,0.36406608233247,2013,5746.636659526,633.94197681894,4725.4012539644,11105.979890309,0,0.01391737213625,0.01391737213625,NA,0.061157589650156004,10457295,292135199000,27936.006299
Slovak Republic,NA,0.4245971133917,2013,5633.2143521324,1625.0236443077,3062.4805944683,10320.718590908,0,0.010662598460976001,0.010779206634677001,1.058798059297e-4,0.03810174673045,5413392.5,151117280000,27917.45727
Slovenia,NA,0.36890928910661996,2013,9493.7207182153,306.66915478061,2263.3083785021,12063.698251498,0,0.011663065592205,0.010895277584302001,6.453566308104999e-4,0.048282977862288995,2059114,61744434000,29979.618841
Spain,NA,0.17668508443414002,2013,8623.2119716336,567.89412772382,3412.4399625147,12603.546061872,0,0.012808204818903,0.010946889860289,0.0018613149586142,0.043146508389638995,46593236,1512074431000,32452.659676
Sweden,NA,0.25612410035355,2013,10814.475326532,0,12404.734177068,23219.2095036,0,0.01695728865431,0.016589178412529,3.681102417807e-4,0.053984324278424006,9600374,444616544000,46312.293685
Switzerland,NA,0.46279002232925004,2013,NA,NA,14121.454874457,25125.508017142,0,0.012404481839636715,0.012404481839636715,NA,0.05104375891020446,8089346.000000001,503360433000,62225.11235
Turkey,NA,0.26579193016711,2013,NA,NA,2077.0848749252,10637.499048449,0,0.016860539742486,NA,NA,0.050218873832954,76147634,1703669602000,22373.136543
United Kingdom,NA,0.44544062488308,2013,15825.324253207,4894.8224678231,5023.6711869749,25743.817908005,0,0.018394940188837,0.017753110695695,6.418294931427e-4,0.066774619311063,64105654,2579158897000,40232.722312
United States,NA,0.3786963470914,2013,21170.095334363,3678.8968115745,3074.7266024494,27923.718748387,0,0.026427763012599,NA,NA,0.061715056514227,316059947,16843196000000,53241.104196
Argentina,NA,NA,2013,NA,NA,NA,NA,1,0.01076706551466,NA,NA,0.054817094495963004,42202935,849616000000,20131.680421
Brazil,NA,NA,2013,NA,NA,1228.5837307446,13539.901995331,1,0.0088870642351077,NA,NA,0.051805048463723996,200004188,3133893650000,15669.140139
China,NA,0.17359464784108,2013,NA,NA,NA,NA,1,NA,NA,NA,NA,1391883335,16185062522000,11894.484186
India,NA,NA,2013,NA,NA,NA,NA,1,NA,NA,NA,NA,1280842119,6477517562000,5177.871752
Indonesia,NA,0.22567445312461001,2013,2094.456535361,NA,NA,2094.456535361,1,0.0053569571959287,0.0053569571959287,0,0.028105333121079,251805314,2535041373000,10188.331849
Russian Federation,NA,0.06266174961260601,2013,NA,NA,744.65665336383,8482.9767416364,1,0.014087530722201001,0.012466243598324999,0.0016212871238765999,0.037505759234688,143506995,3741783371000,26073.873547
Saudi Arabia,NA,0.21958472764778,2013,NA,NA,NA,NA,1,NA,NA,NA,NA,30052058,1680157970000,56563.34222
South Africa,NA,0.10641257367387,2013,NA,NA,NA,NA,1,NA,NA,NA,NA,53649096,668457699000,12616.606378
Australia,NA,0.60692850954516,2014,10701.447460737,732.61888465022,6603.4460458436,18037.512391231,0,0.018436801269746,0.015818637539765,0.0026181637299816,0.057719447702435,23475686,1117534426000,47603.880878
Austria,NA,0.24640730107403003,2014,12373.009506883,155.37773994352,4405.0135413753,16933.400788202,0,0.017238796571963998,0.014551828433369001,0.0026869681385946,0.048708519876913006,8543932,417059519000,48813.534409
Belgium,NA,0.42077101676812,2014,10360.497188324,386.68130430778,5852.2666921851,16599.445184817,0,0.014287910742991,0.013909794983709001,3.781157592817e-4,0.057558953235646,11179778,503619623000,44929.933328
Canada,NA,0.38285595131424005,2014,13808.169119603,1195.508346083,6322.5965795172,21326.274045203,0,0.025929791511144,0.016645196340143,0.0092845951710005,0.061647704628028,35437435,1621396709000,45753.782936
Chile,NA,0.33523498246078,2014,6495.7255894136,95.667907542377,360.53391555105,6951.9274125071,0,0.020424316548533,0.016978389869492003,0.0034459266790405002,0.052425606954738004,17787617,404667282000,22687.933017
Czech Republic,NA,0.39361588667683,2014,6148.2727186612,76.653692792693,4295.9982380999,10520.924649554,0,0.012278406197845999,0.012227837522401,5.05686754448e-5,0.038735336889982,10524783,342099837000,32504.217576
Denmark,NA,0.5365828082487201,2014,NA,NA,NA,16568.213940867,0,0.016950241707316002,NA,NA,0.06501284096291099,5639719,270330607000.00003,47905.477079
Estonia,NA,NA,2014,8207.0457645225,2.7223108925054,4165.4964537238,12375.264529139,0,0.01909622562727,0.01909622562727,NA,0.049854567079574,1314545,38050086000,28917.833656
Finland,NA,0.4623002236184,2014,10585.661605923,0,7306.8798256969,17892.54143162,0,0.017751434994624,0.017751434994624,NA,0.057191792625859994,5461507,228058636000,41749.864733
France,NA,NA,2014,10474.359288779,836.05165836195,5111.8882653374,16422.299212479,0,0.014823707314701999,0.011671738403075999,0.0031519689116266,0.052797990994241,66276670.99999999,2662032873000,40144.059485
Germany,NA,0.30183320402191,2014,9252.4038980713,795.96318055329,7131.3312620115,17179.698340636,0,0.012301168742742,0.012300279210981,8.89531761e-7,0.042953054351397,80982495,3807114521000,47011.280402
Greece,NA,NA,2014,NA,NA,NA,NA,0,NA,NA,NA,NA,10892415,290011379000,26625.188631
Hungary,NA,0.24735590254338,2014,6433.9647567469,565.91553467285,1688.2128405326,8688.0931319524,0,0.0094566797224121,0.0090927073916835,3.6397233072859995e-4,0.037813375661083,9866466,253565767000,25699.750577
Iceland,NA,0.52070807827688,2014,NA,NA,NA,11434.985355026,0,0.0128524486317,0.012644122246804,2.083263848961e-4,0.059571085826649994,327379,15058764000,45995.001692
Israel,NA,0.43458237138033,2014,8383.7211796982,42.582178175052,4562.8381032279,12989.141461101,0,0.015345608179802,0.013308035831974001,0.0020375723478284,0.058420666072342,8215668.000000001,282342337000,34381.468362
Italy,NA,0.28032885744392,2014,6693.9658416627,419.53961202975,4396.1802458854,11509.685699578,0,0.0096429689047262,0.0096281764250651,1.4792479661100002e-5,0.039735498692653,60320708,2200256409000,36475.976061
Japan,NA,0.45233629749394,2014,NA,NA,NA,18022.21115861,0,0.015354404276821,0.013158733452361,0.0021956708244601,0.044497315492058,127237150,5034454619000,39559.763471
Mexico,NA,0.23019346494092002,2014,NA,NA,1889.2923998323,8948.9195105047,0,0.014360955640596999,NA,NA,0.053636214778286,119936411,2173227412000,18178.397421
Netherlands,NA,0.41873539045731,2014,11947.795640078,NA,7211.172373871,19158.968013949,0,0.017307377339682,0.017266834559508,4.05427801742e-5,0.053760273949124,16865008,830318430000,49233.230349
New Zealand,NA,0.5582778431521099,2014,NA,NA,3024.7551652143,15087.560835233,0,0.018102493765153,0.015732594363556,0.0023698994015971,0.06406554857017299,4516500,168435427000,37084.794142
Norway,NA,0.39092748772009,2014,12843.187561879,215.53828557468,7902.9058374896,20961.631684943,0,0.016733076435419002,0.016369544570683,3.635318647362e-4,0.061832738457555,5137427,338506045000,65895.667611
Poland,NA,NA,2014,7653.9386198386,235.75186129815,1817.9728049125,9707.6632860493,0,0.012862714714035,0.012810379223087,5.23354104685e-5,0.046553868980604006,38483957,968368101000,25162.875509
Portugal,NA,0.35180337370165,2014,6002.0796189664,688.65638481117,5122.0555206101,11812.791524388,0,0.013565069499599,0.013565069499599,NA,0.058194228258202994,10401061.5,298951673000,28742.313125
Slovak Republic,NA,0.39701598122126003,2014,5691.0991776209,1850.8907801091,3748.3971326179,11290.387090348,0,0.010755498324811,0.010623025074843,1.3247324996840001e-4,0.038597156079596,5418649,156759089000,28930.034071
Slovenia,NA,0.38413168542688,2014,9600.097951802,303.64425843191,2163.5556666568,12067.297876891,0,0.011129470555092,0.010646417635865999,4.830529192258e-4,0.046239499822918,2061623,63653392000,30872.72888
Spain,NA,0.26122289971233,2014,8578.3793207087,565.44266703012,3345.0578581735,12488.879845912,0,0.012646282394349,0.010828143969528,0.001818138424821,0.042755926809864994,46455123,1558306999000,33544.352014
Sweden,NA,0.26773495078325,2014,10935.201252037,0,13136.582771246,24071.784023283,0,0.01691658057248,0.016560076863677,3.5650370880309997e-4,0.053720051941499,9696105,457507758000,47184.719403
Switzerland,NA,0.47728351271259,2014,12601.612441594,NA,15228.960867338,27830.573308932,0,0.013145673326745998,0.013145673326745998,NA,0.047024745547085,8188646,524917015000,64103.009758
Turkey,NA,0.31626265092064,2014,6320.1357332512,611.30922390287,1995.7394840133,8927.1844411673,0,0.017514683326217,NA,NA,0.049323036759868,77181894,1860470920000,24104.984583
United Kingdom,NA,0.49914860546954004,2014,13867.926426559,4875.1183159822,5798.5069151125,24541.551657653,0,0.018055279691072,NA,NA,0.066459318807293,64596751.99999999,2686204365000,41584.042063
United States,NA,0.38164294668815996,2014,23014.147520208,3241.7393242345,3072.3484251,29328.235269543,0,0.026795050946416002,NA,NA,0.062292375059965994,318386329,17550687000000,55081.542599
Argentina,NA,0.12616053213007,2014,NA,NA,NA,5085.0529950835,1,0.012423152863992998,NA,NA,0.056148916360526,42669500,839896688000,19683.771502
Brazil,NA,NA,2014,NA,NA,1114.3285386202,11666.285397668,1,0.0083757576737962,NA,NA,0.049239793723183,201717541,3187155079000,15800.088894
China,NA,0.22185145834406,2014,NA,NA,NA,NA,1,NA,NA,NA,NA,1399453966,17121277096000,12517.200433
India,NA,0.31580951134380003,2014,NA,NA,NA,NA,1,NA,NA,NA,NA,1295600768,6781021981000,5352.029977
Indonesia,NA,0.22426786533506998,2014,2561.5880608628,143.94490003515,256.6011011083,2962.1340620062,1,0.0067470904897143,NA,NA,0.034139263280012,255128076,2622251601000,10398.959732
Russian Federation,NA,0.064589281262427,2014,NA,NA,848.07815871622,8808.3462881964,1,0.012559431468825998,0.010784691503457,0.0017747399653688,0.033083784118865,143819657,3763536922000,25761.66151
Saudi Arabia,NA,0.23720979147687,2014,NA,NA,NA,NA,1,NA,NA,NA,NA,30916603,1722861782000,56613.475043
South Africa,NA,0.12032121807466,2014,NA,NA,NA,NA,1,NA,NA,NA,NA,54488424,682954739000,12717.613064
Australia,NA,0.59504308573572,2015,13370.421973061,788.21844803311,6185.5152947861,20344.155715881,0,0.020339663635077998,0.016287701828219,0.0040519618068594,0.059547408441552,23815995,1124892295000,47232.62912
Austria,NA,0.24579923119277003,2015,12962.795578375,175.22882469661,4417.2109584707,17555.235361543,0,0.017415377073832,0.014768424732283,0.0026469523415488,0.048634713796076,8629519,430975924000,49942.056293
Belgium,NA,0.42605897599910003,2015,10654.117905825,973.09213604194,5692.9745708364,17320.184612703,0,0.014735336689934,0.014376068674652,3.5926801528095e-4,0.057434716412447004,11238474,520877807000,46201.685891
Canada,NA,0.39689853288724003,2015,NA,NA,NA,NA,0,0.024476550140315002,0.015280013475908,0.0091965366644076,0.059515730200983,35702908,1594850842000,44670.054374
Chile,NA,0.3605235208236,2015,7960.5555495988,106.0503342213,339.26040434518,8405.8662881652,0,0.025025479111475,0.021481857965347004,0.0035436211461275,0.061396348254445,17971423,407878248000,22603.768381
Czech Republic,NA,0.36632243712367,2015,6287.1219401477,77.902706999116,4525.6893789381,10890.714026085,0,0.011562831789242,0.011510932819939,5.1898969303594e-5,0.038025817401181,10542942,357503881000,33909.309243
Denmark,NA,0.53461919444462,2015,NA,NA,NA,NA,0,NA,NA,NA,NA,5678348,278748365000,49058.142344
Estonia,NA,NA,2015,8401.2909624516,3.0297014964102,4463.1780267765,12867.498690724,0,0.017741809528439,0.017741809528439,NA,0.047333558452973004,1314608,38378235000,29222.748082
Finland,NA,0.49628808674784997,2015,10391.1333720502,0,7200.1022452358,17591.235617286,0,0.01725648814019,0.01725648814019,NA,0.057283149155655,5479528,232867602000,42490.211049
France,NA,NA,2015,9869.7738966371,768.41739215221,5506.5641606084,16144.755449398,0,0.014641495950995,0.011528622855354,0.0031128730956416,0.052070258398910003,66512558,2718495127000,40829.893311
Germany,NA,0.32270190104625,2015,9137.2115095035,880.32225211067,7018.0369783688,17035.570739983,0,0.012237449314588,0.012236683549537,7.657650517286799e-7,0.042201815232632,81686608,3889081896000,47609.557159
Greece,NA,NA,2015,NA,NA,1493.0602456581,4094.5259540027,0,0.0098871315229289,0.0098871315229289,NA,0.038428213451283,10820883,289570644000,26760.152201
Hungary,NA,0.26500930151375,2015,6452.4359413002,615.14761491243,1693.8786309295,8761.4621871421,0,0.008831131420005401,0.0086687099227916,1.6242149721373998e-4,0.037637860670421,9843025,263858068000.00003,26806.595306
Iceland,NA,NA,2015,12670.651776003,0,0,12670.651776003,0,0.012817543807995999,0.012621502859953998,1.9604094804175e-4,0.0582890725607,330818,16276450000,49203.294991
Israel,NA,0.42090683349427005,2015,7068.8412995279,39.952975547944,3894.3840713943,11003.17834647,0,0.014687798296979,0.012348072887446,0.0023397254095335,0.059711168760359,8380148.999999999,297241715000,35482.650947
Italy,NA,0.28471726631023,2015,6945.0939310733,406.44753260108,3905.5322816332,11257.073745308,0,0.009231212207675,0.0092179957869478,1.3216420727228e-5,0.039320108528441,60229599,2240922483000,37206.331822
Japan,NA,0.45479706601467,2015,NA,NA,NA,19289.16196474,0,0.013877861519323,0.011778994932166999,0.0020988665871565,0.040735680163897996,127094745,5199915223000,40908.781547
Mexico,NA,0.23780879777653,2015,NA,NA,1765.7749475498,8169.6572856701,0,0.014148100557233001,NA,NA,0.052717844590747,121347800,2230188940000,18454.801482
Netherlands,NA,0.4424689156833,2015,12106.851842016,NA,7179.3534620876,19286.205304104,0,0.017254599427162,0.017215254278875002,3.934514828724e-5,0.053580707757886994,16939925,851884697000,50288.352815
